index,stationID,tz,obsTimeUtc,obsTimeLocal,epoch,lat,lon,solarRadiationHigh,uvHigh,winddirAvg,humidityHigh,humidityLow,humidityAvg,qcStatus,metric.tempHigh,metric.tempLow,metric.tempAvg,metric.windspeedHigh,metric.windspeedLow,metric.windspeedAvg,metric.windgustHigh,metric.windgustLow,metric.windgustAvg,metric.dewptHigh,metric.dewptLow,metric.dewptAvg,metric.windchillHigh,metric.windchillLow,metric.windchillAvg,metric.heatindexHigh,metric.heatindexLow,metric.heatindexAvg,metric.pressureMax,metric.pressureMin,metric.pressureTrend,metric.precipRate,metric.precipTotal,station_name
2022-07-11 08:00:00,IREGIO82,America/Vancouver,2022-07-11T15:03:18Z,2022-07-11 08:03:18,1657551798,54.776903,-122.49792,290.18,2.0,42,81,80,80,-1,15,15,15,4,2,3,4,2,3,12,12,12,15,15,15,15,15,15,930.31,930.14,-1.97,0.0,1.3,SAEG_Parsnip
2022-07-11 07:00:00,IREGIO82,America/Vancouver,2022-07-11T13:59:45Z,2022-07-11 06:59:45,1657547985,54.776903,-122.49792,92.36,0.0,80,96,91,93,-1,13,12,12,6,0,2,7,0,3,12,11,11,13,12,12,13,12,12,930.72,930.24,0.31,0.0,1.3,SAEG_Parsnip
2022-07-11 06:00:00,IREGIO82,America/Vancouver,2022-07-11T12:59:49Z,2022-07-11 05:59:49,1657544389,54.776903,-122.49792,28.14,0.0,128,97,94,95,-1,12,11,12,4,0,1,5,0,1,12,11,11,12,11,12,12,11,12,930.51,929.94,0.19,0.0,1.3,SAEG_Parsnip
2022-07-11 05:00:00,IREGIO82,America/Vancouver,2022-07-11T11:57:18Z,2022-07-11 04:57:18,1657540638,54.776903,-122.49792,2.94,0.0,56,95,89,91,-1,13,12,13,11,0,3,13,0,5,12,11,11,13,12,13,13,12,13,930.24,929.73,-0.21,1.8,1.3,SAEG_Parsnip
2022-07-11 04:00:00,IREGIO82,America/Vancouver,2022-07-11T10:59:57Z,2022-07-11 03:59:57,1657537197,54.776903,-122.49792,0.0,0.0,78,95,87,90,-1,13,12,13,7,0,3,9,0,4,12,11,11,13,12,13,13,12,13,930.24,929.53,0.2,0.0,0.99,SAEG_Parsnip
2022-07-11 03:00:00,IREGIO82,America/Vancouver,2022-07-11T09:59:30Z,2022-07-11 02:59:30,1657533570,54.776903,-122.49792,0.0,0.0,91,97,90,95,-1,13,12,12,5,0,1,5,0,2,12,11,11,13,12,12,13,12,12,929.94,929.53,0.1,0.0,0.99,SAEG_Parsnip
2022-07-11 02:00:00,IREGIO82,America/Vancouver,2022-07-11T08:59:34Z,2022-07-11 01:59:34,1657529974,54.776903,-122.49792,0.0,0.0,103,96,88,94,-1,13,12,12,3,0,1,4,0,1,12,11,11,13,12,12,13,12,12,929.83,929.43,0.31,3.0,0.99,SAEG_Parsnip
2022-07-11 01:00:00,IREGIO82,America/Vancouver,2022-07-11T07:59:38Z,2022-07-11 00:59:38,1657526378,54.776903,-122.49792,0.0,0.0,89,87,80,82,-1,14,13,14,12,2,6,15,4,8,11,10,11,14,13,14,14,13,14,929.53,929.12,0.35,1.8,0.3,SAEG_Parsnip
2022-07-10 23:00:00,IREGIO82,America/Vancouver,2022-07-11T05:59:46Z,2022-07-10 22:59:46,1657519186,54.776903,-122.49792,0.0,0.0,84,83,79,80,-1,14,14,14,11,3,6,17,4,8,11,11,11,14,14,14,14,14,14,929.94,929.33,-0.31,0.0,0.0,SAEG_Parsnip
2022-07-10 22:00:00,IREGIO82,America/Vancouver,2022-07-11T04:59:50Z,2022-07-10 21:59:50,1657515590,54.776903,-122.49792,14.68,0.0,81,81,79,79,-1,14,14,14,14,3,8,20,4,11,11,11,11,14,14,14,14,14,14,930.04,929.53,0.21,0.0,0.0,SAEG_Parsnip
2022-07-10 21:00:00,IREGIO82,America/Vancouver,2022-07-11T03:53:42Z,2022-07-10 20:53:42,1657511622,54.776903,-122.49792,47.71,0.0,81,82,75,78,-1,15,14,15,15,3,8,18,5,11,12,11,11,15,14,15,15,14,15,930.24,929.63,0.0,0.0,0.0,SAEG_Parsnip
2022-07-10 20:00:00,IREGIO82,America/Vancouver,2022-07-11T02:59:58Z,2022-07-10 19:59:58,1657508398,54.776903,-122.49792,111.82,1.0,82,77,69,73,-1,16,15,15,12,1,7,18,2,9,11,10,11,16,15,15,16,15,15,930.24,929.53,-0.31,0.0,0.0,SAEG_Parsnip
2022-07-10 19:00:00,IREGIO82,America/Vancouver,2022-07-11T01:59:31Z,2022-07-10 18:59:31,1657504771,54.776903,-122.49792,158.3,1.0,81,70,64,66,-1,16,16,16,10,0,5,15,0,6,10,9,10,16,16,16,16,16,16,930.24,929.83,-0.31,0.0,0.0,SAEG_Parsnip
2022-07-10 18:00:00,IREGIO82,America/Vancouver,2022-07-11T00:59:35Z,2022-07-10 17:59:35,1657501175,54.776903,-122.49792,224.61,2.0,198,66,62,64,-1,17,16,16,18,0,6,28,0,8,10,9,9,17,16,16,17,16,16,930.31,929.94,0.0,0.0,0.0,SAEG_Parsnip
2022-07-10 17:00:00,IREGIO82,America/Vancouver,2022-07-10T23:59:39Z,2022-07-10 16:59:39,1657497579,54.776903,-122.49792,369.57,3.0,164,67,62,64,-1,18,17,17,16,0,6,24,2,8,11,10,10,18,17,17,18,17,17,930.31,929.83,0.0,0.0,0.0,SAEG_Parsnip
2022-07-10 16:00:00,IREGIO82,America/Vancouver,2022-07-10T22:56:06Z,2022-07-10 15:56:06,1657493766,54.776903,-122.49792,472.83,4.0,155,66,60,62,-1,17,16,17,21,0,7,26,0,10,11,9,10,17,16,17,17,16,17,930.24,929.63,0.22,0.0,0.0,SAEG_Parsnip
2022-07-10 15:00:00,IREGIO82,America/Vancouver,2022-07-10T21:59:47Z,2022-07-10 14:59:47,1657490387,54.776903,-122.49792,377.77,3.0,123,74,52,64,-1,18,15,17,17,0,8,24,2,12,11,8,10,18,15,17,18,15,17,930.31,929.53,0.31,0.0,0.0,SAEG_Parsnip
2022-07-10 14:00:00,IREGIO82,America/Vancouver,2022-07-10T20:59:51Z,2022-07-10 13:59:51,1657486791,54.776903,-122.49792,380.83,3.0,194,55,51,53,-1,19,18,18,20,1,7,26,2,9,9,8,9,19,18,18,19,18,18,929.83,929.12,0.31,0.0,0.0,SAEG_Parsnip
2022-07-10 13:00:00,IREGIO82,America/Vancouver,2022-07-10T19:59:55Z,2022-07-10 12:59:55,1657483195,54.776903,-122.49792,749.19,7.0,122,57,50,54,-1,19,18,18,18,1,8,26,2,11,10,8,9,19,18,18,19,18,18,929.43,929.02,0.0,0.0,0.0,SAEG_Parsnip
2022-07-10 12:00:00,IREGIO82,America/Vancouver,2022-07-10T18:59:59Z,2022-07-10 11:59:59,1657479599,54.776903,-122.49792,841.06,8.0,148,58,53,56,-1,19,17,18,18,1,8,24,2,11,10,8,9,19,17,18,19,17,18,929.53,929.12,-0.11,0.0,0.0,SAEG_Parsnip
2022-07-10 11:00:00,IREGIO82,America/Vancouver,2022-07-10T17:57:59Z,2022-07-10 10:57:59,1657475879,54.776903,-122.49792,954.71,9.0,120,62,55,57,-1,18,17,17,18,1,8,26,2,11,10,8,9,18,17,17,18,17,17,929.73,929.23,0.0,0.0,0.0,SAEG_Parsnip
2022-07-10 10:00:00,IREGIO82,America/Vancouver,2022-07-10T16:59:36Z,2022-07-10 09:59:36,1657472376,54.776903,-122.49792,804.73,7.0,107,68,60,63,-1,17,15,16,15,0,6,18,0,8,10,9,9,17,15,16,17,15,16,929.94,929.33,-0.1,0.0,0.0,SAEG_Parsnip
2022-07-10 09:00:00,IREGIO82,America/Vancouver,2022-07-10T15:59:40Z,2022-07-10 08:59:40,1657468780,54.776903,-122.49792,491.06,4.0,100,75,65,69,-1,16,14,15,16,0,7,18,0,9,10,9,9,16,14,15,16,14,15,930.04,929.33,0.51,0.0,0.0,SAEG_Parsnip
2022-07-10 08:00:00,IREGIO82,America/Vancouver,2022-07-10T14:59:44Z,2022-07-10 07:59:44,1657465184,54.776903,-122.49792,259.84,2.0,70,85,74,80,-1,14,11,12,14,4,8,17,5,10,9,9,9,14,11,12,14,11,12,929.83,929.33,-0.1,0.0,0.0,SAEG_Parsnip
2022-07-10 07:00:00,IREGIO82,America/Vancouver,2022-07-10T13:59:48Z,2022-07-10 06:59:48,1657461588,54.776903,-122.49792,92.36,0.0,70,87,84,85,-1,11,11,11,13,2,7,17,4,8,9,8,9,11,11,11,11,11,11,929.73,929.23,0.12,0.0,0.0,SAEG_Parsnip
2022-07-10 06:00:00,IREGIO82,America/Vancouver,2022-07-10T12:59:52Z,2022-07-10 05:59:52,1657457992,54.776903,-122.49792,32.42,0.0,109,96,85,93,-1,11,8,9,7,0,1,9,0,1,9,7,8,11,8,9,11,8,9,929.53,929.02,0.41,0.0,0.0,SAEG_Parsnip
2022-07-10 05:00:00,IREGIO82,America/Vancouver,2022-07-10T11:59:56Z,2022-07-10 04:59:56,1657454396,54.776903,-122.49792,3.79,0.0,115,96,92,94,-1,9,8,9,3,0,1,4,0,1,8,8,8,9,8,9,9,8,9,929.23,928.62,0.31,0.0,0.0,SAEG_Parsnip
2022-07-10 04:00:00,IREGIO82,America/Vancouver,2022-07-10T10:59:29Z,2022-07-10 03:59:29,1657450769,54.776903,-122.49792,0.0,0.0,108,92,79,87,-1,12,9,10,8,0,1,9,0,2,9,8,8,12,9,10,12,9,10,928.72,928.11,0.31,0.0,0.0,SAEG_Parsnip
2022-07-10 03:00:00,IREGIO82,America/Vancouver,2022-07-10T09:59:33Z,2022-07-10 02:59:33,1657447173,54.776903,-122.49792,0.0,0.0,129,90,83,86,-1,12,10,11,4,0,1,4,0,1,9,8,9,12,10,11,12,10,11,928.51,927.63,0.89,0.0,0.0,SAEG_Parsnip
2022-07-10 02:00:00,IREGIO82,America/Vancouver,2022-07-10T08:59:37Z,2022-07-10 01:59:37,1657443577,54.776903,-122.49792,0.0,0.0,156,83,70,74,-1,14,12,13,6,0,2,7,0,2,9,8,9,14,12,13,14,12,13,927.84,927.13,0.31,0.0,0.0,SAEG_Parsnip
2022-07-10 01:00:00,IREGIO82,America/Vancouver,2022-07-10T07:59:41Z,2022-07-10 00:59:41,1657439981,54.776903,-122.49792,0.0,0.0,152,80,71,74,-1,14,13,13,9,0,2,11,0,2,10,8,9,14,13,13,14,13,13,927.43,926.92,0.21,0.0,0.0,SAEG_Parsnip
2022-07-10 00:00:00,IREGIO82,America/Vancouver,2022-07-11T06:59:42Z,2022-07-10 23:59:42,1657522782,54.776903,-122.49792,0.0,0.0,86,82,80,81,-1,14,14,14,12,4,7,15,5,9,11,10,11,14,14,14,14,14,14,929.73,929.23,-0.31,0.0,0.0,SAEG_Parsnip
2022-07-09 23:00:00,IREGIO82,America/Vancouver,2022-07-10T05:58:47Z,2022-07-09 22:58:47,1657432727,54.776903,-122.49792,0.0,0.0,131,74,60,63,-1,16,14,15,9,0,2,9,0,3,10,8,8,16,14,15,16,14,15,927.02,926.31,0.31,0.0,0.51,SAEG_Parsnip
2022-07-09 22:00:00,IREGIO82,America/Vancouver,2022-07-10T04:59:53Z,2022-07-09 21:59:53,1657429193,54.776903,-122.49792,15.53,0.0,156,61,58,59,-1,17,16,16,9,0,2,11,0,3,9,8,8,17,16,16,17,16,16,926.62,926.21,0.21,0.0,0.51,SAEG_Parsnip
2022-07-09 21:00:00,IREGIO82,America/Vancouver,2022-07-10T03:59:57Z,2022-07-09 20:59:57,1657425597,54.776903,-122.49792,53.34,0.0,181,59,54,56,-1,18,17,17,12,0,4,15,0,5,9,8,8,18,17,17,18,17,17,926.52,925.94,0.1,0.0,0.51,SAEG_Parsnip
2022-07-09 20:00:00,IREGIO82,America/Vancouver,2022-07-10T02:52:47Z,2022-07-09 19:52:47,1657421567,54.776903,-122.49792,217.76,2.0,199,55,51,53,-1,20,18,19,15,0,6,20,2,9,10,8,9,20,18,19,20,18,19,926.11,925.74,0.0,0.0,0.51,SAEG_Parsnip
2022-07-09 19:00:00,IREGIO82,America/Vancouver,2022-07-10T01:59:34Z,2022-07-09 18:59:34,1657418374,54.776903,-122.49792,481.88,4.0,204,58,52,54,-1,20,18,19,15,0,5,22,0,7,10,9,9,20,18,19,20,18,19,926.01,925.64,0.1,0.0,0.51,SAEG_Parsnip
2022-07-09 18:00:00,IREGIO82,America/Vancouver,2022-07-10T00:59:38Z,2022-07-09 17:59:38,1657414778,54.776903,-122.49792,743.07,6.0,238,65,51,56,-1,19,17,18,19,0,8,28,0,11,11,9,10,19,17,18,19,17,18,926.31,925.43,0.0,0.0,0.51,SAEG_Parsnip
2022-07-09 17:00:00,IREGIO82,America/Vancouver,2022-07-09T23:59:42Z,2022-07-09 16:59:42,1657411182,54.776903,-122.49792,2245.85,14.0,220,63,49,55,-1,20,17,19,18,0,8,22,2,10,10,9,9,20,17,19,20,17,19,926.01,925.53,0.0,0.0,0.51,SAEG_Parsnip
2022-07-09 16:00:00,IREGIO82,America/Vancouver,2022-07-09T22:58:13Z,2022-07-09 15:58:13,1657407493,54.776903,-122.49792,826.38,8.0,141,60,51,55,-1,20,18,19,23,0,9,31,0,12,10,9,10,20,18,19,20,18,19,925.94,925.53,0.0,0.0,0.51,SAEG_Parsnip
2022-07-09 15:00:00,IREGIO82,America/Vancouver,2022-07-09T21:59:50Z,2022-07-09 14:59:50,1657403990,54.776903,-122.49792,884.0,8.0,183,58,48,52,-1,19,17,18,28,4,10,33,4,13,10,7,8,19,17,18,19,17,18,926.31,925.43,-0.51,0.0,0.51,SAEG_Parsnip
2022-07-09 14:00:00,IREGIO82,America/Vancouver,2022-07-09T20:59:54Z,2022-07-09 13:59:54,1657400394,54.776903,-122.49792,1245.38,12.0,214,80,52,61,-1,18,14,16,24,0,9,28,2,12,11,7,9,18,14,16,18,14,16,926.72,925.94,0.0,3.0,0.51,SAEG_Parsnip
2022-07-09 13:00:00,IREGIO82,America/Vancouver,2022-07-09T19:59:58Z,2022-07-09 12:59:58,1657396798,54.776903,-122.49792,994.22,9.0,182,57,51,54,-1,18,17,17,19,1,9,28,2,12,10,7,8,18,17,17,18,17,17,926.52,925.94,-0.47,0.0,0.0,SAEG_Parsnip
2022-07-09 12:00:00,IREGIO82,America/Vancouver,2022-07-09T18:59:31Z,2022-07-09 11:59:31,1657393171,54.776903,-122.49792,1070.2,10.0,171,57,51,53,-1,18,17,17,30,1,9,37,2,12,9,7,8,18,17,17,18,17,17,926.92,926.21,-0.62,0.0,0.0,SAEG_Parsnip
2022-07-09 11:00:00,IREGIO82,America/Vancouver,2022-07-09T17:59:35Z,2022-07-09 10:59:35,1657389575,54.776903,-122.49792,950.92,9.0,146,67,54,60,-1,17,15,16,16,2,7,22,4,10,9,8,8,17,15,16,17,15,16,927.33,926.72,-0.41,0.0,0.0,SAEG_Parsnip
2022-07-09 10:00:00,IREGIO82,America/Vancouver,2022-07-09T16:59:39Z,2022-07-09 09:59:39,1657385979,54.776903,-122.49792,782.95,7.0,189,71,64,68,-1,15,14,14,18,1,7,22,2,9,9,8,9,15,14,14,15,14,14,927.53,927.02,-0.31,0.0,0.0,SAEG_Parsnip
2022-07-09 09:00:00,IREGIO82,America/Vancouver,2022-07-09T15:59:43Z,2022-07-09 08:59:43,1657382383,54.776903,-122.49792,541.33,5.0,106,83,69,74,-1,14,12,13,15,0,6,18,0,8,10,8,9,14,12,13,14,12,13,927.84,927.13,-0.64,0.0,0.0,SAEG_Parsnip
2022-07-09 08:00:00,IREGIO82,America/Vancouver,2022-07-09T14:54:37Z,2022-07-09 07:54:37,1657378477,54.776903,-122.49792,287.12,2.0,61,90,84,87,-1,11,10,10,11,2,6,13,4,7,9,8,8,11,8,10,11,10,10,928.04,927.53,0.34,0.0,0.0,SAEG_Parsnip
2022-07-09 07:00:00,IREGIO82,America/Vancouver,2022-07-09T13:59:51Z,2022-07-09 06:59:51,1657375191,54.776903,-122.49792,65.94,0.0,66,91,86,88,-1,10,9,10,13,4,9,17,4,11,8,8,8,10,8,9,10,9,10,927.74,927.23,0.0,0.0,0.0,SAEG_Parsnip
2022-07-09 06:00:00,IREGIO82,America/Vancouver,2022-07-09T12:59:55Z,2022-07-09 05:59:55,1657371595,54.776903,-122.49792,20.8,0.0,73,97,90,93,-1,9,8,9,13,3,7,17,4,8,8,7,8,9,6,8,9,8,9,927.63,927.13,0.0,0.0,0.0,SAEG_Parsnip
2022-07-09 05:00:00,IREGIO82,America/Vancouver,2022-07-09T11:59:59Z,2022-07-09 04:59:59,1657367999,54.776903,-122.49792,4.77,0.0,82,97,94,96,-1,9,8,8,8,0,4,9,0,5,8,7,8,9,7,8,9,8,8,927.33,926.82,0.41,0.0,0.0,SAEG_Parsnip
2022-07-09 04:00:00,IREGIO82,America/Vancouver,2022-07-09T10:59:32Z,2022-07-09 03:59:32,1657364372,54.776903,-122.49792,0.0,0.0,90,98,93,96,-1,9,8,8,7,0,3,9,0,3,8,8,8,9,7,8,9,8,8,927.33,926.72,0.0,0.0,0.0,SAEG_Parsnip
2022-07-09 03:00:00,IREGIO82,America/Vancouver,2022-07-09T09:57:01Z,2022-07-09 02:57:01,1657360621,54.776903,-122.49792,0.0,0.0,81,98,89,94,-1,11,8,9,10,0,3,13,0,3,9,8,8,11,8,9,11,8,9,927.13,926.62,0.21,0.0,0.0,SAEG_Parsnip
2022-07-09 02:00:00,IREGIO82,America/Vancouver,2022-07-09T08:59:40Z,2022-07-09 01:59:40,1657357180,54.776903,-122.49792,0.0,0.0,94,98,92,96,-1,10,9,9,9,0,3,9,0,4,9,9,9,10,9,9,10,9,9,927.02,926.62,-0.1,0.0,0.0,SAEG_Parsnip
2022-07-09 01:00:00,IREGIO82,America/Vancouver,2022-07-09T07:59:44Z,2022-07-09 00:59:44,1657353584,54.776903,-122.49792,0.0,0.0,106,98,95,96,-1,11,9,10,4,0,1,4,0,2,10,9,9,11,9,10,11,9,10,927.02,926.62,0.1,0.0,0.0,SAEG_Parsnip
2022-07-09 00:00:00,IREGIO82,America/Vancouver,2022-07-10T06:59:45Z,2022-07-09 23:59:45,1657436385,54.776903,-122.49792,0.0,0.0,112,79,70,73,-1,14,13,14,7,0,1,9,0,2,10,8,9,14,13,14,14,13,14,927.23,926.82,0.34,0.0,0.0,SAEG_Parsnip
2022-07-08 23:00:00,IREGIO82,America/Vancouver,2022-07-09T05:59:51Z,2022-07-08 22:59:51,1657346391,54.776903,-122.49792,0.0,0.0,104,94,87,90,-1,12,11,12,6,0,2,7,0,3,11,10,10,12,11,12,12,11,12,926.92,926.41,0.0,0.0,4.8,SAEG_Parsnip
2022-07-08 22:00:00,IREGIO82,America/Vancouver,2022-07-09T04:59:24Z,2022-07-08 21:59:24,1657342764,54.776903,-122.49792,34.25,0.0,87,88,80,84,-1,13,13,13,12,1,5,13,2,6,11,10,10,13,13,13,13,13,13,926.62,925.94,0.41,0.0,4.8,SAEG_Parsnip
2022-07-08 21:00:00,IREGIO82,America/Vancouver,2022-07-09T03:59:59Z,2022-07-08 20:59:59,1657339199,54.776903,-122.49792,41.1,0.0,160,89,70,80,-1,15,13,13,13,0,3,20,0,4,11,9,10,15,13,13,15,13,13,926.31,925.84,-0.1,1.19,4.8,SAEG_Parsnip
2022-07-08 20:00:00,IREGIO82,America/Vancouver,2022-07-09T02:59:32Z,2022-07-08 19:59:32,1657335572,54.776903,-122.49792,275.01,2.0,93,80,68,74,-1,16,15,15,19,0,9,28,0,12,11,10,11,16,15,15,16,15,15,926.31,925.33,0.7,0.0,4.6,SAEG_Parsnip
2022-07-08 19:00:00,IREGIO82,America/Vancouver,2022-07-09T01:53:24Z,2022-07-08 18:53:24,1657331604,54.776903,-122.49792,602.01,5.0,95,70,50,63,-1,21,16,18,24,0,8,31,2,11,12,9,10,21,16,18,21,16,18,925.43,925.03,0.11,0.0,4.6,SAEG_Parsnip
2022-07-08 18:00:00,IREGIO82,America/Vancouver,2022-07-09T00:59:40Z,2022-07-08 17:59:40,1657328380,54.776903,-122.49792,703.55,6.0,236,79,48,65,-1,21,16,18,17,0,4,24,0,6,13,9,11,21,16,18,21,16,18,925.53,924.82,-0.1,12.6,4.6,SAEG_Parsnip
2022-07-08 17:00:00,IREGIO82,America/Vancouver,2022-07-08T23:59:44Z,2022-07-08 16:59:44,1657324784,54.776903,-122.49792,604.21,5.0,118,65,50,58,-1,20,19,19,14,1,7,20,2,10,12,9,11,20,19,19,20,19,19,925.33,924.82,-0.21,0.0,2.49,SAEG_Parsnip
2022-07-08 16:00:00,IREGIO82,America/Vancouver,2022-07-08T22:59:48Z,2022-07-08 15:59:48,1657321188,54.776903,-122.49792,1124.88,10.0,80,78,62,71,-1,19,17,18,25,0,8,29,0,9,14,11,12,19,17,18,19,17,18,925.94,925.13,-0.51,0.0,2.49,SAEG_Parsnip
2022-07-08 15:00:00,IREGIO82,America/Vancouver,2022-07-08T21:59:52Z,2022-07-08 14:59:52,1657317592,54.776903,-122.49792,1085.73,10.0,67,88,71,80,-1,18,14,15,12,0,7,15,0,8,14,11,12,18,14,15,18,14,15,926.31,925.74,-0.11,0.0,2.49,SAEG_Parsnip
2022-07-08 14:00:00,IREGIO82,America/Vancouver,2022-07-08T20:55:17Z,2022-07-08 13:55:17,1657313717,54.776903,-122.49792,1308.75,12.0,63,95,87,90,-1,14,12,13,16,0,7,20,2,8,13,11,12,14,12,13,14,12,13,926.41,925.94,-0.33,3.0,2.49,SAEG_Parsnip
2022-07-08 13:00:00,IREGIO82,America/Vancouver,2022-07-08T19:59:29Z,2022-07-08 12:59:29,1657310369,54.776903,-122.49792,195.98,1.0,145,91,76,81,-1,16,13,14,8,0,3,11,0,4,13,10,11,16,13,14,16,13,14,926.72,925.74,0.41,4.19,2.31,SAEG_Parsnip
2022-07-08 12:00:00,IREGIO82,America/Vancouver,2022-07-08T18:59:33Z,2022-07-08 11:59:33,1657306773,54.776903,-122.49792,965.23,9.0,109,88,77,81,-1,16,14,15,11,0,4,13,0,6,13,11,12,16,14,15,16,14,15,926.31,925.74,0.0,3.0,0.51,SAEG_Parsnip
2022-07-08 11:00:00,IREGIO82,America/Vancouver,2022-07-08T17:59:37Z,2022-07-08 10:59:37,1657303177,54.776903,-122.49792,1039.37,10.0,122,82,70,74,-1,17,15,16,12,0,5,22,2,7,12,11,12,17,15,16,17,15,16,926.52,925.84,-0.21,0.0,0.0,SAEG_Parsnip
2022-07-08 10:00:00,IREGIO82,America/Vancouver,2022-07-08T16:59:41Z,2022-07-08 09:59:41,1657299581,54.776903,-122.49792,933.91,9.0,86,91,75,84,-1,16,14,14,10,0,5,13,0,7,12,11,12,16,14,14,16,14,14,926.62,926.11,0.0,0.0,0.0,SAEG_Parsnip
2022-07-08 09:00:00,IREGIO82,America/Vancouver,2022-07-08T15:57:41Z,2022-07-08 08:57:41,1657295861,54.776903,-122.49792,229.87,2.0,79,93,86,90,-1,14,13,13,11,1,5,13,2,6,12,11,12,14,13,13,14,13,13,926.62,926.11,0.11,0.0,0.0,SAEG_Parsnip
2022-07-08 08:00:00,IREGIO82,America/Vancouver,2022-07-08T14:59:49Z,2022-07-08 07:59:49,1657292389,54.776903,-122.49792,155.73,1.0,77,96,93,93,-1,13,12,12,11,2,5,13,2,6,12,11,11,13,12,12,13,12,12,926.21,925.84,0.21,0.0,0.0,SAEG_Parsnip
2022-07-08 07:00:00,IREGIO82,America/Vancouver,2022-07-08T13:59:53Z,2022-07-08 06:59:53,1657288793,54.776903,-122.49792,61.53,0.0,73,97,95,96,-1,12,11,12,7,0,4,9,2,4,11,11,11,12,11,12,12,11,12,926.01,925.43,0.21,0.0,0.0,SAEG_Parsnip
2022-07-08 06:00:00,IREGIO82,America/Vancouver,2022-07-08T12:59:57Z,2022-07-08 05:59:57,1657285197,54.776903,-122.49792,25.56,0.0,67,97,93,96,-1,12,11,11,7,0,3,9,0,4,11,11,11,12,11,11,12,11,11,925.74,925.33,0.31,0.0,0.0,SAEG_Parsnip
2022-07-08 05:00:00,IREGIO82,America/Vancouver,2022-07-08T11:59:30Z,2022-07-08 04:59:30,1657281570,54.776903,-122.49792,2.08,0.0,64,99,94,96,-1,12,10,11,10,0,5,13,2,6,11,10,11,12,10,11,12,10,11,925.53,925.13,0.1,0.0,0.0,SAEG_Parsnip
2022-07-08 04:00:00,IREGIO82,America/Vancouver,2022-07-08T10:59:34Z,2022-07-08 03:59:34,1657277974,54.776903,-122.49792,0.0,0.0,71,99,99,99,-1,10,10,10,5,1,3,7,2,4,10,9,10,10,9,10,10,10,10,925.53,925.03,0.0,0.0,0.0,SAEG_Parsnip
2022-07-08 03:00:00,IREGIO82,America/Vancouver,2022-07-08T09:59:38Z,2022-07-08 02:59:38,1657274378,54.776903,-122.49792,0.0,0.0,83,99,99,99,-1,10,9,10,6,0,2,7,0,3,10,9,9,10,9,10,10,9,10,925.53,925.03,0.21,0.0,0.0,SAEG_Parsnip
2022-07-08 02:00:00,IREGIO82,America/Vancouver,2022-07-08T08:59:42Z,2022-07-08 01:59:42,1657270782,54.776903,-122.49792,0.0,0.0,75,99,99,99,-1,10,9,10,5,0,2,5,0,3,10,9,10,10,9,10,10,9,10,925.53,925.03,-0.21,0.0,0.0,SAEG_Parsnip
2022-07-08 01:00:00,IREGIO82,America/Vancouver,2022-07-08T07:53:34Z,2022-07-08 00:53:34,1657266814,54.776903,-122.49792,0.0,0.0,73,99,99,99,-1,11,10,10,4,0,1,5,0,2,11,10,10,11,10,10,11,10,10,925.43,924.92,-0.11,0.0,0.0,SAEG_Parsnip
2022-07-08 00:00:00,IREGIO82,America/Vancouver,2022-07-09T06:59:48Z,2022-07-08 23:59:48,1657349988,54.776903,-122.49792,0.0,0.0,85,96,90,93,-1,12,11,11,8,0,2,9,0,3,11,10,10,12,11,11,12,11,11,926.92,926.31,0.41,0.0,0.0,SAEG_Parsnip
2022-07-07 23:00:00,IREGIO82,America/Vancouver,2022-07-08T05:59:53Z,2022-07-07 22:59:53,1657259993,54.776903,-122.49792,0.0,0.0,99,99,98,98,-1,12,11,11,3,0,1,4,0,1,12,11,11,12,11,11,12,11,11,925.43,924.62,0.51,0.0,21.59,SAEG_Parsnip
2022-07-07 22:00:00,IREGIO82,America/Vancouver,2022-07-08T04:59:57Z,2022-07-07 21:59:57,1657256397,54.776903,-122.49792,21.65,0.0,101,98,92,96,-1,14,12,13,4,0,0,4,0,1,13,12,12,14,12,13,14,12,13,924.82,924.31,0.1,0.0,21.59,SAEG_Parsnip
2022-07-07 21:00:00,IREGIO82,America/Vancouver,2022-07-08T03:59:30Z,2022-07-07 20:59:30,1657252770,54.776903,-122.49792,71.07,0.0,132,95,84,90,-1,15,14,15,3,0,1,4,0,1,14,13,13,15,14,15,15,14,15,924.62,924.01,0.33,0.0,21.59,SAEG_Parsnip
2022-07-07 20:00:00,IREGIO82,America/Vancouver,2022-07-08T02:55:57Z,2022-07-07 19:55:57,1657248957,54.776903,-122.49792,158.3,1.0,279,94,81,87,-1,16,14,15,7,0,2,7,0,3,14,12,13,16,14,15,16,14,15,924.72,924.21,0.44,5.99,21.59,SAEG_Parsnip
2022-07-07 19:00:00,IREGIO82,America/Vancouver,2022-07-08T01:59:38Z,2022-07-07 18:59:38,1657245578,54.776903,-122.49792,471.97,4.0,227,87,75,80,-1,17,15,16,8,0,3,9,0,3,13,12,12,17,15,16,17,15,16,924.72,924.21,0.0,0.0,20.29,SAEG_Parsnip
2022-07-07 18:00:00,IREGIO82,America/Vancouver,2022-07-08T00:59:42Z,2022-07-07 17:59:42,1657241982,54.776903,-122.49792,408.6,3.0,71,94,80,87,-1,15,14,14,6,0,2,7,0,3,13,11,12,15,14,14,15,14,14,924.62,924.11,-0.1,0.0,20.29,SAEG_Parsnip
